para_id,sent_id,sentence,label
P000221,P000221_S001,"Storage capacity varies by model, ranging from 2 GB for the iPod Shuffle to 128 GB for the iPod Touch (previously 160 GB for the iPod Classic, which is now discontinued).",1
P000222,P000222_S000,"Apple's iTunes software (and other alternative software) can be used to transfer music, photos, videos, games, contact information, e-mail settings, Web bookmarks, and calendars, to the devices supporting these features from computers using certain versions of Apple Macintosh and Microsoft Windows operating systems.",1
P000223,P000223_S000,"Before the release of iOS 5, the iPod branding was used for the media player included with the iPhone and iPad, a combination of the Music and Videos apps on the iPod Touch.",1
P000223,P000223_S001,"As of iOS 5, separate apps named ""Music"" and ""Videos"" are standardized across all iOS-powered products.",1
P000223,P000223_S002,"While the iPhone and iPad have essentially the same media player capabilities as the iPod line, they are generally treated as separate products.",0
P000223,P000223_S003,"During the middle of 2010, iPhone sales overtook those of the iPod.",1
P000224,P000224_S000,"In mid-2015, a new model of the iPod Touch was announced by Apple, and was officially released on the Apple store on July 15, 2015.",1
P000224,P000224_S001,The sixth generation iPod Touch includes a wide variety of spec improvements such as the upgraded A8 processor and higher-quality screen.,1
P000224,P000224_S002,The core is over 5 times faster than previous models and is built to be roughly on par with the iPhone 5S.,0
P000224,P000224_S003,"It is available in 5 different colors: Space grey, pink, gold, silver and Product (red).",0
P000225,P000225_S000,"Though the iPod was released in 2001, its price and Mac-only compatibility caused sales to be relatively slow until 2004.",1
P000225,P000225_S001,"The iPod line came from Apple's ""digital hub"" category, when the company began creating software for the growing market of personal digital devices.",0
P000225,P000225_S002,"Digital cameras, camcorders and organizers had well-established mainstream markets, but the company found existing digital music players ""big and clunky or small and useless"" with user interfaces that were ""unbelievably awful,"" so Apple decided to develop its own.",0
P000225,P000225_S003,"As ordered by CEO Steve Jobs, Apple's hardware engineering chief Jon Rubinstein assembled a team of engineers to design the iPod line, including hardware engineers Tony Fadell and Michael Dhuey, and design engineer Sir Jonathan Ive.",1
P000225,P000225_S004,"Rubinstein had already discovered the Toshiba disk drive when meeting with an Apple supplier in Japan, and purchased the rights to it for Apple, and had also already worked out how the screen, battery, and other key elements would work.",1
P000225,P000225_S005,"The aesthetic was inspired by the 1958 Braun T3 transistor radio designed by Dieter Rams, while the wheel based user interface was prompted by Bang & Olufsen's BeoCom 6000 telephone.",1
P000225,P000225_S006,"The product (""the Walkman of the twenty-first century"" ) was developed in less than one year and unveiled on October 23, 2001.",1
P000225,P000225_S007,"Jobs announced it as a Mac-compatible product with a 5 GB hard drive that put ""1,000 songs in your pocket.""",1
P000226,P000226_S000,"Apple did not develop the iPod software entirely in-house, instead using PortalPlayer's reference platform based on two ARM cores.",1
P000226,P000226_S001,The platform had rudimentary software running on a commercial microkernel embedded operating system.,0
P000226,P000226_S002,PortalPlayer had previously been working on an IBM-branded MP3 player with Bluetooth headphones.,0
P000226,P000226_S003,"Apple contracted another company, Pixo, to help design and implement the user interface under the direct supervision of Steve Jobs.",1
P000226,P000226_S004,"As development progressed, Apple continued to refine the software's look and feel.",0
P000226,P000226_S005,"Starting with the iPod Mini, the Chicago font was replaced with Espy Sans.",1
P000226,P000226_S006,"Later iPods switched fonts again to Podium Sans—a font similar to Apple's corporate font, Myriad.",0
P000226,P000226_S007,"iPods with color displays then adopted some Mac OS X themes like Aqua progress bars, and brushed metal meant to evoke a combination lock.",0
P000226,P000226_S008,"In 2007, Apple modified the iPod interface again with the introduction of the sixth-generation iPod Classic and third-generation iPod Nano by changing the font to Helvetica and, in most cases, splitting the screen in half by displaying the menus on the left and album artwork, photos, or videos on the right (whichever was appropriate for the selected item).",1
P000227,P000227_S000,In 2006 Apple presented a special edition for iPod 5G of Irish rock band U2.,1
P000227,P000227_S001,"Like its predecessor, this iPod has engraved the signatures of the four members of the band on its back, but this one was the first time the company changed the colour of the metal (not silver but black).",1
P000227,P000227_S002,This iPod was only available with 30GB of storage capacity.,0
P000227,P000227_S003,"The special edition entitled purchasers to an exclusive video with 33 minutes of interviews and performance by U2, downloadable from the iTunes Store.",1
P000228,P000228_S000,"In September 2007, during a lawsuit with patent holding company Burst.com, Apple drew attention to a patent for a similar device that was developed in 1979.",1
P000228,P000228_S001,"Kane Kramer applied for a UK patent for his design of a ""plastic music box"" in 1981, which he called the IXI.",1
P000228,P000228_S002,"He was unable to secure funding to renew the US$120,000 worldwide patent, so it lapsed and Kramer never profited from his idea.",0
P000229,P000229_S000,"The name iPod was proposed by Vinnie Chieco, a freelance copywriter, who (with others) was called by Apple to figure out how to introduce the new player to the public.",1
P000229,P000229_S001,"After Chieco saw a prototype, he thought of the movie 2001: A Space Odyssey and the phrase ""Open the pod bay door, Hal!",1
P000229,P000229_S002,""", which refers to the white EVA Pods of the Discovery One spaceship.",0
P000229,P000229_S003,Chieco saw an analogy to the relationship between the spaceship and the smaller independent pods in the relationship between a personal computer and the music player.,0
P000229,P000229_S004,Apple researched the trademark and found that it was already in use.,0
P000229,P000229_S005,"Joseph N. Grasso of New Jersey had originally listed an ""iPod"" trademark with the U.S. Patent and Trademark Office (USPTO) in July 2000 for Internet kiosks.",1
P000229,P000229_S006,"The first iPod kiosks had been demonstrated to the public in New Jersey in March 1998, and commercial use began in January 2000, but had apparently been discontinued by 2001.",0
P000229,P000229_S007,"The trademark was registered by the USPTO in November 2003, and Grasso assigned it to Apple Computer, Inc. in 2005.",1
P000230,P000230_S000,"In mid-2015, several new color schemes for all of the current iPod models were spotted in the latest version of iTunes, 12.2.",1
P000230,P000230_S001,"Belgian website Belgium iPhone originally found the images when plugging in an iPod for the first time, and subsequent leaked photos were found by Pierre Dandumont.",1
P000231,P000231_S000,"The third-generation iPod had a weak bass response, as shown in audio tests.",1
P000231,P000231_S001,"The combination of the undersized DC-blocking capacitors and the typical low-impedance of most consumer headphones form a high-pass filter, which attenuates the low-frequency bass output.",1
P000231,P000231_S002,Similar capacitors were used in the fourth-generation iPods.,0
P000231,P000231_S003,"The problem is reduced when using high-impedance headphones and is completely masked when driving high-impedance (line level) loads, such as an external headphone amplifier.",1
P000231,P000231_S004,"The first-generation iPod Shuffle uses a dual-transistor output stage, rather than a single capacitor-coupled output, and does not exhibit reduced bass response for any load.",0
P000232,P000232_S000,"For all iPods released in 2006 and earlier, some equalizer (EQ) sound settings would distort the bass sound far too easily, even on undemanding songs.",1
P000232,P000232_S001,"This would happen for EQ settings like R&B, Rock, Acoustic, and Bass Booster, because the equalizer amplified the digital audio level beyond the software's limit, causing distortion (clipping) on bass instruments.",1
P000233,P000233_S000,"From the fifth-generation iPod on, Apple introduced a user-configurable volume limit in response to concerns about hearing loss.",1
P000233,P000233_S001,"Users report that in the sixth-generation iPod, the maximum volume output level is limited to 100 dB in EU markets.",1
P000233,P000233_S002,Apple previously had to remove iPods from shelves in France for exceeding this legal limit.,1
P000233,P000233_S003,"However, users that have bought a new sixth-generation iPod in late 2013 have reported a new option that allowed them to disable the EU volume limit.",0
P000233,P000233_S004,It has been said that these new iPods came with an updated software that allowed this change.,0
P000233,P000233_S005,"Older sixth-generation iPods, however, are unable to update to this software version.",0
