para_id,sent_id,sentence,label
P002704,P002704_S003,"The 730-pound (330 kg) Ranger 4 became the first US spacecraft to reach the Moon, but its solar panels and navigational system failed near the Moon and it impacted the far side without returning any scientific data.",0
P002704,P002704_S004,"Ranger 5 ran out of power and missed the Moon by 725 kilometers (391 nmi) on October 21, 1962.",1
P002704,P002704_S005,"The first successful Ranger mission was the 806-pound (366 kg) Block III Ranger 7 which impacted on July 31, 1964.",0
P002705,P002705_S000,"By 1959, American observers believed that the Soviet Union would be the first to get a human into space, because of the time needed to prepare for Mercury's first launch.",1
P002705,P002705_S001,"On April 12, 1961, the USSR surprised the world again by launching Yuri Gagarin into a single orbit around the Earth in a craft they called Vostok 1.",1
P002705,P002705_S002,"They dubbed Gagarin the first cosmonaut, roughly translated from Russian and Greek as ""sailor of the universe"".",0
P002705,P002705_S003,"Although he had the ability to take over manual control of his spacecraft in an emergency by opening an envelope he had in the cabin that contained a code that could be typed into the computer, it was flown in an automatic mode as a precaution; medical science at that time did not know what would happen to a human in the weightlessness of space.",0
P002705,P002705_S004,"Vostok 1 orbited the Earth for 108 minutes and made its reentry over the Soviet Union, with Gagarin ejecting from the spacecraft at 7,000 meters (23,000 ft), and landing by parachute.",1
P002705,P002705_S005,"The Fédération Aéronautique Internationale (International Federation of Aeronautics) credited Gagarin with the world's first human space flight, although their qualifying rules for aeronautical records at the time required pilots to take off and land with their craft.",0
P002705,P002705_S006,"For this reason, the Soviet Union omitted from their FAI submission the fact that Gagarin did not land with his capsule.",0
P002705,P002705_S007,"When the FAI filing for Gherman Titov's second Vostok flight in August 1961 disclosed the ejection landing technique, the FAI committee decided to investigate, and concluded that the technological accomplishment of human spaceflight lay in the safe launch, orbiting, and return, rather than the manner of landing, and so revised their rules accordingly, keeping Gagarin's and Titov's records intact.",0
P002706,P002706_S000,"Gagarin became a national hero of the Soviet Union and the Eastern Bloc, and a worldwide celebrity.",0
P002706,P002706_S001,"Moscow and other cities in the USSR held mass demonstrations, the scale of which was second only to the World War II Victory Parade of 1945.",1
P002706,P002706_S002,"April 12 was declared Cosmonautics Day in the USSR, and is celebrated today in Russia as one of the official ""Commemorative Dates of Russia.""",1
P002706,P002706_S003,"In 2011, it was declared the International Day of Human Space Flight by the United Nations.",1
P002707,P002707_S000,"The US Air Force had been developing a program to launch the first man in space, named Man in Space Soonest.",1
P002707,P002707_S001,"This program studied several different types of one-man space vehicles, settling on a ballistic re-entry capsule launched on a derivative Atlas missile, and selecting a group of nine candidate pilots.",1
P002707,P002707_S002,"After NASA's creation, the program was transferred over to the civilian agency and renamed Project Mercury on November 26, 1958.",0
P002707,P002707_S003,"NASA selected a new group of astronaut (from the Greek for ""star sailor"") candidates from Navy, Air Force and Marine test pilots, and narrowed this down to a group of seven for the program.",1
P002707,P002707_S004,"Capsule design and astronaut training began immediately, working toward preliminary suborbital flights on the Redstone missile, followed by orbital flights on the Atlas.",0
P002707,P002707_S005,"Each flight series would first start unmanned, then carry a primate, then finally men.",0
P002708,P002708_S000,"Three weeks later, on May 5, 1961, Alan Shepard became the first American in space, launched in a ballistic trajectory on Mercury-Redstone 3, in a spacecraft he named Freedom 7.",1
P002708,P002708_S001,"Though he did not achieve orbit like Gagarin, he was the first person to exercise manual control over his spacecraft's attitude and retro-rocket firing.",0
P002708,P002708_S002,"After his successful return, Shepard was celebrated as a national hero, honored with parades in Washington, New York and Los Angeles, and received the NASA Distinguished Service Medal from President John F. Kennedy.",1
P002709,P002709_S000,Gagarin's flight changed this; now Kennedy sensed the humiliation and fear on the part of the American public over the Soviet lead.,1
P002709,P002709_S001,"He sent a memo dated April 20, 1961, to Vice President Lyndon B. Johnson, asking him to look into the state of America's space program, and into programs that could offer NASA the opportunity to catch up.",1
P002709,P002709_S002,"The two major options at the time seemed to be, either establishment of an Earth orbital space station, or a manned landing on the Moon.",0
P002709,P002709_S003,"Johnson in turn consulted with von Braun, who answered Kennedy's questions based on his estimates of US and Soviet rocket lifting capability.",0
P002709,P002709_S004,"Based on this, Johnson responded to Kennedy, concluding that much more was needed to reach a position of leadership, and recommending that the manned Moon landing was far enough in the future that the US had a fighting chance to achieve it first.",0
P002710,P002710_S000,"Kennedy ultimately decided to pursue what became the Apollo program, and on May 25 took the opportunity to ask for Congressional support in a Cold War speech titled ""Special Message on Urgent National Needs"".",1
P002710,P002710_S001,Full text,0
P002711,P002711_S000,"He justified the program in terms of its importance to national security, and its focus of the nation's energies on other scientific and social fields.",1
P002711,P002711_S001,"He rallied popular support for the program in his ""We choose to go to the Moon"" speech, on September 12, 1962, before a large crowd at Rice University Stadium, in Houston, Texas, near the construction site of the new Manned Spacecraft Center facility.",1
P002711,P002711_S002,Full text,0
P002712,P002712_S000,"American Virgil ""Gus"" Grissom repeated Shepard's suborbital flight in Liberty Bell 7 on July 21, 1961.",1
P002712,P002712_S001,"Almost a year after the Soviet Union put a human into orbit, astronaut John Glenn became the first American to orbit the Earth, on February 20, 1962.",0
P002712,P002712_S002,"His Mercury-Atlas 6 mission completed three orbits in the Friendship 7 spacecraft, and splashed down safely in the Atlantic Ocean, after a tense reentry, due to what falsely appeared from the telemetry data to be a loose heat-shield.",0
P002712,P002712_S003,"As the first American in orbit, Glenn became a national hero, and received a ticker-tape parade in New York City, reminiscent of that given for Charles Lindbergh.",1
P002712,P002712_S004,"On February 23, 1962, President Kennedy escorted him in a parade at Cape Canaveral Air Force Station, where he awarded Glenn with the NASA service medal.",1
P002713,P002713_S000,"The United States launched three more Mercury flights after Glenn's: Aurora 7 on May 24, 1962 duplicated Glenn's three orbits; Sigma 7 on October 3, 1962, six orbits; and Faith 7 on May 15, 1963, 22 orbits (32.4 hours), the maximum capability of the spacecraft.",1
P002713,P002713_S001,"NASA at first intended to launch one more mission, extending the spacecraft's endurance to three days, but since this would not beat the Soviet record, it was decided instead to concentrate on developing Project Gemini.",1
